1.4000000000e-02, -1.4550977275e-08, -1.9204883962e-08, 7.6000000000e-01, -1.3172998326e-28, -9.3000000000e-02, 1.4015863653e-38, -2.5204450704e-15, 9.3000000000e-02, 5.0537716232e-39, 1.1692255594e-05, 1.6537417068e-05, -2.2119486486e-06, -2.9756334936e-06, 
1.5000000000e-02, -1.6762925924e-08, -2.2180517455e-08, 7.6000000000e-01, -1.3542637071e-28, -9.3000000000e-02, 1.4017282386e-38, -2.6372891145e-15, 9.3000000000e-02, 4.7887037985e-39, 1.1634139200e-05, 1.6583611069e-05, -2.3643135162e-06, -3.1927983263e-06, 
1.6000000000e-02, -1.9127239440e-08, -2.5373315781e-08, 7.6000000000e-01, -1.3838275775e-28, -9.3000000000e-02, 1.3910841725e-38, -2.7444934774e-15, 9.3000000000e-02, 4.4745790225e-39, 1.1576174666e-05, 1.6630023229e-05, -2.5159491399e-06, -3.4106091513e-06, 
1.7000000000e-02, -2.1643188580e-08, -2.8783924933e-08, 7.6000000000e-01, -1.4063279937e-28, -9.3000000000e-02, 1.3704861785e-38, -2.8423203049e-15, 9.3000000000e-02, 4.1189588993e-39, 1.1518361226e-05, 1.6676654149e-05, -2.6668594890e-06, -3.6290716705e-06, 
1.8000000000e-02, -2.4310048069e-08, -3.2412996603e-08, 7.6000000000e-01, -1.4220958799e-28, -9.3000000000e-02, 1.3407444791e-38, -2.9310290033e-15, 9.3000000000e-02, 3.7290781423e-39, 1.1460698114e-05, 1.6723504432e-05, -2.8170485132e-06, -3.8481916022e-06, 
1.9000000000e-02, -2.7127096582e-08, -3.6261188205e-08, 7.6000000000e-01, -1.4314565344e-28, -9.3000000000e-02, 1.3026475076e-38, -3.0108762400e-15, 9.3000000000e-02, 3.3118445745e-39, 1.1403184567e-05, 1.6770574685e-05, -2.9665201428e-06, -4.0679746811e-06, 
2.0000000000e-02, -3.0093616725e-08, -4.0329162886e-08, 7.6000000000e-01, -1.4347296300e-28, -9.3000000000e-02, 1.2569619081e-38, -3.0821159430e-15, 9.3000000000e-02, 2.8738391279e-39, 1.1345819824e-05, 1.6817865516e-05, -3.1152782885e-06, -4.2884266584e-06, 
2.1000000000e-02, -3.3208895013e-08, -4.4617589545e-08, 7.6000000000e-01, -1.4322292134e-28, -9.3000000000e-02, 1.2044325356e-38, -3.1449993015e-15, 9.3000000000e-02, 2.4213158443e-39, 1.1288603124e-05, 1.6865377534e-05, -3.2633268419e-06, -4.5095533020e-06, 
2.2000000000e-02, -3.6472221855e-08, -4.9127142847e-08, 7.6000000000e-01, -1.4242637058e-28, -9.3000000000e-02, 1.1457824560e-38, -3.1997747652e-15, 9.3000000000e-02, 1.9602018746e-39, 1.1231533708e-05, 1.6913111354e-05, -3.4106696751e-06, -4.7313603965e-06, 
2.3000000000e-02, -3.9882891530e-08, -5.3858503243e-08, 7.6000000000e-01, -1.4111359025e-28, -9.3000000000e-02, 1.0817129458e-38, -3.2466880449e-15, 9.3000000000e-02, 1.4960974791e-39, 1.1174610818e-05, 1.6961067589e-05, -3.5573106413e-06, -4.9538537436e-06, 
2.4000000000e-02, -4.3440202171e-08, -5.8812356987e-08, 7.6000000000e-01, -1.3931429732e-28, -9.3000000000e-02, 1.0129034927e-38, -3.2859821119e-15, 9.3000000000e-02, 1.0342760276e-39, 1.1117833699e-05, 1.7009246856e-05, -3.7032535743e-06, -5.1770391617e-06, 
2.5000000000e-02, -4.7143455746e-08, -6.3989396149e-08, 7.6000000000e-01, -1.3705764616e-28, -9.3000000000e-02, 9.4001179492e-39, -3.3178971988e-15, 9.3000000000e-02, 5.7968399914e-40, 1.1061201595e-05, 1.7057649775e-05, -3.8485022890e-06, -5.4009224864e-06, 
2.6000000000e-02, -5.0991958035e-08, -6.9390318635e-08, 7.6000000000e-01, -1.3437222859e-28, -9.3000000000e-02, 8.6367376183e-39, -3.3426707988e-15, 9.3000000000e-02, 1.3694098232e-40, 1.1004713754e-05, 1.7106276967e-05, -3.9930605813e-06, -5.6255095705e-06, 
2.7000000000e-02, -5.4985018616e-08, -7.5015828206e-08, 7.6000000000e-01, -1.3128607383e-28, -9.3000000000e-02, 7.8450351345e-39, -3.3605376658e-15, 9.3000000000e-02, 2.8966032501e-40, 1.0948369423e-05, 1.7155129055e-05, -4.1369322282e-06, -5.8508062839e-06, 
2.8000000000e-02, -5.9121950844e-08, -8.0866634490e-08, 7.6000000000e-01, -1.2782664855e-28, -9.3000000000e-02, 7.0309338072e-39, -3.3717298149e-15, 9.3000000000e-02, 6.9615411560e-40, 1.0892167853e-05, 1.7204206666e-05, -4.2801209877e-06, -6.0768185141e-06, 
2.9000000000e-02, -6.3402071832e-08, -8.6943453004e-08, 7.6000000000e-01, -1.2402085682e-28, -9.3000000000e-02, 6.2001390541e-39, -3.3764765217e-15, 9.3000000000e-02, 1.0789014728e-39, 1.0836108294e-05, 1.7253510428e-05, -4.4226305993e-06, -6.3035521661e-06, 
3.0000000000e-02, -6.7824702431e-08, -9.3247005170e-08, 7.6000000000e-01, -1.1989504015e-28, -9.3000000000e-02, 5.3581384014e-39, -3.3750043229e-15, 9.3000000000e-02, 1.4345903706e-39, 1.0780189998e-05, 1.7303040970e-05, -4.5644647836e-06, -6.5310131623e-06, 
3.1000000000e-02, -7.2389167215e-08, -9.9778018332e-08, 7.6000000000e-01, -1.1547497746e-28, -9.3000000000e-02, 4.5102014840e-39, -3.3675370159e-15, 9.3000000000e-02, 1.7602356736e-39, 1.0724412220e-05, 1.7352798926e-05, -4.7056272425e-06, -6.7592074431e-06, 
3.2000000000e-02, -7.7094794457e-08, -1.0653722578e-07, 7.6000000000e-01, -1.1078588511e-28, -9.3000000000e-02, 3.6613800450e-39, -3.3542956590e-15, 9.3000000000e-02, 2.0531791370e-39, 1.0668774214e-05, 1.7402784930e-05, -4.8461216596e-06, -6.9881409665e-06, 
3.3000000000e-02, -8.1940916117e-08, -1.1352536674e-07, 7.6000000000e-01, -1.0585241687e-28, -9.3000000000e-02, 2.8165079363e-39, -3.3354985713e-15, 9.3000000000e-02, 2.3110894066e-39, 1.0613275237e-05, 1.7452999620e-05, -4.9859516996e-06, -7.2178197084e-06, 
3.4000000000e-02, -8.6926867816e-08, -1.2074318645e-07, 7.6000000000e-01, -1.0069866394e-28, -9.3000000000e-02, 1.9802011180e-39, -3.3113613328e-15, 9.3000000000e-02, 2.5319620189e-39, 1.0557914547e-05, 1.7503443634e-05, -5.1251210090e-06, -7.4482496629e-06, 
3.5000000000e-02, -9.2051988826e-08, -1.2819143611e-07, 7.6000000000e-01, -9.5348154958e-29, -9.3000000000e-02, 1.1568576589e-39, -3.2820967844e-15, 9.3000000000e-02, 2.7141194010e-39, 1.0502691403e-05, 1.7554117615e-05, -5.2636332160e-06, -7.6794368422e-06, 
3.6000000000e-02, -9.7315622042e-08, -1.3587087296e-07, 7.6000000000e-01, -8.9823855958e-29, -9.3000000000e-02, 3.5065773621e-40, -3.2479150277e-15, 9.3000000000e-02, 2.8562108706e-39, 1.0447605066e-05, 1.7605022207e-05, -5.4014919303e-06, -7.9113872767e-06, 
3.7000000000e-02, -1.0271711397e-07, -1.4378226023e-07, 7.6000000000e-01, -8.4148170418e-29, -9.3000000000e-02, 4.3443636438e-40, -3.2090234252e-15, 9.3000000000e-02, 2.9572126359e-39, 1.0392654797e-05, 1.7656158055e-05, -5.5387007434e-06, -8.1441070150e-06, 
3.8000000000e-02, -1.0825581472e-07, -1.5192636725e-07, 7.6000000000e-01, -7.8342939233e-29, -9.3000000000e-02, 1.1946802486e-39, -3.1656266003e-15, 9.3000000000e-02, 3.0164277959e-39, 1.0337839859e-05, 1.7707525808e-05, -5.6752632286e-06, -8.3776021246e-06, 
3.9000000000e-02, -1.1393107794e-07, -1.6030396937e-07, 7.6000000000e-01, -7.2429440724e-29, -9.3000000000e-02, 1.9265474139e-39, -3.1179264371e-15, 9.3000000000e-02, 3.0334863402e-39, 1.0283159519e-05, 1.7759126118e-05, -5.8111829411e-06, -8.6118786911e-06, 
4.0000000000e-02, -1.1974226088e-07, -1.6891584806e-07, 7.6000000000e-01, -6.6428390637e-29, -9.3000000000e-02, 2.6267292489e-39, -3.0661220808e-15, 9.3000000000e-02, 3.0083451489e-39, 1.0228613040e-05, 1.7810959637e-05, -5.9464634182e-06, -8.8469428191e-06, 
4.1000000000e-02, -1.2568872430e-07, -1.7776279088e-07, 7.6000000000e-01, -6.0359942141e-29, -9.3000000000e-02, 3.2921350339e-39, -3.0104099373e-15, 9.3000000000e-02, 2.9412879928e-39, 1.0174199690e-05, 1.7863027020e-05, -6.0811081789e-06, -9.0828006318e-06, 
4.2000000000e-02, -1.3176983248e-07, -1.8684559151e-07, 7.6000000000e-01, -5.4243685827e-29, -9.3000000000e-02, 3.9198919409e-39, -2.9509836732e-15, 9.3000000000e-02, 2.8329255333e-39, 1.0119918739e-05, 1.7915328926e-05, -6.2151207245e-06, -9.3194582714e-06, 
4.3000000000e-02, -1.3798495321e-07, -1.9616504978e-07, 7.6000000000e-01, -4.8098649714e-29, -9.3000000000e-02, 4.5073450330e-39, -2.8880342161e-15, 9.3000000000e-02, 2.6841953225e-39, 1.0065769455e-05, 1.7967866015e-05, -6.3485045384e-06, -9.5569218992e-06, 
4.4000000000e-02, -1.4433345774e-07, -2.0572197168e-07, 7.6000000000e-01, -4.1943299242e-29, -9.3000000000e-02, 5.0520572652e-39, -2.8217497546e-15, 9.3000000000e-02, 2.4963618030e-39, 1.0011751110e-05, 1.8020638949e-05, -6.4812630861e-06, -9.7951976955e-06, 
4.5000000000e-02, -1.5081472083e-07, -2.1551716938e-07, 7.6000000000e-01, -3.5795537276e-29, -9.3000000000e-02, 5.5518094838e-39, -2.7523157378e-15, 9.3000000000e-02, 2.2710163080e-39, 9.9578629753e-06, 1.8073648392e-05, -6.6133998155e-06, -1.0034291860e-05, 
4.6000000000e-02, -1.5742812065e-07, -2.2555146124e-07, 7.6000000000e-01, -2.9672704106e-29, -9.3000000000e-02, 6.0046004266e-39, -2.6799148759e-15, 9.3000000000e-02, 2.0100770614e-39, 9.9041043256e-06, 1.8126895012e-05, -6.7449181566e-06, -1.0274210611e-05, 
4.7000000000e-02, -1.6417303880e-07, -2.3582567185e-07, 7.6000000000e-01, -2.3591577445e-29, -9.3000000000e-02, 6.4086467229e-39, -2.6047271399e-15, 9.3000000000e-02, 1.7157891778e-39, 9.8504744354e-06, 1.8180379479e-05, -6.8758215220e-06, -1.0514960188e-05, 
4.8000000000e-02, -1.7104886033e-07, -2.4634063204e-07, 7.6000000000e-01, -1.7568372430e-29, -9.3000000000e-02, 6.7623828936e-39, -2.5269297615e-15, 9.3000000000e-02, 1.3907246623e-39, 9.7969725808e-06, 1.8234102463e-05, -7.0061133067e-06, -1.0756546848e-05, 
4.9000000000e-02, -1.7805497363e-07, -2.5709717889e-07, 7.6000000000e-01, -1.1618741624e-29, -9.3000000000e-02, 7.0644613511e-39, -2.4466972334e-15, 9.3000000000e-02, 1.0377824106e-39, 9.7435980391e-06, 1.8288064641e-05, -7.1357968882e-06, -1.0998976869e-05, 
5.0000000000e-02, -1.8519077052e-07, -2.6809615576e-07, 7.6000000000e-01, -5.7577750103e-30, -9.3000000000e-02, 7.3137523992e-39, -2.3642013091e-15, 9.3000000000e-02, 6.6018820906e-40, 9.6903500891e-06, 1.8342266687e-05, -7.2648756264e-06, -1.1242256548e-05, 
5.1000000000e-02, -1.9245564615e-07, -2.7933841230e-07, 7.6000000000e-01, 1.3200231534e-42, -9.3000000000e-02, 7.5093442332e-39, -2.2796110030e-15, 9.3000000000e-02, 2.6149473467e-40, 9.6372280105e-06, 1.8396709280e-05, -7.3933528641e-06, -1.1486392203e-05, 
5.2000000000e-02, -1.9984899901e-07, -2.9082480451e-07, 7.6000000000e-01, 5.6406185737e-30, -9.3000000000e-02, 7.6505429402e-39, -2.1930925903e-15, 9.3000000000e-02, 1.5441844497e-40, 9.5842310845e-06, 1.8451393103e-05, -7.5212319265e-06, -1.1731390172e-05, 
5.3000000000e-02, -2.0737023094e-07, -3.0255619468e-07, 7.6000000000e-01, 1.1150678453e-29, -9.3000000000e-02, 7.7368724984e-39, -2.1048096069e-15, 9.3000000000e-02, 5.8334487163e-40, 9.5313585933e-06, 1.8506318839e-05, -7.6485161218e-06, -1.1977256810e-05, 
5.4000000000e-02, -2.1501874706e-07, -3.1453345149e-07, 7.6000000000e-01, 1.6517339956e-29, -9.3000000000e-02, 7.7680747777e-39, -2.0149228499e-15, 9.3000000000e-02, 1.0207511965e-39, 9.4786098204e-06, 1.8561487173e-05, -7.7752087409e-06, -1.2223998498e-05, 
5.5000000000e-02, -2.2279395580e-07, -3.2675744999e-07, 7.6000000000e-01, 2.1728325977e-29, -9.3000000000e-02, 7.7441095396e-39, -1.9235903768e-15, 9.3000000000e-02, 1.4617771801e-39, 9.4259840506e-06, 1.8616898795e-05, -7.9013130575e-06, -1.2471621631e-05, 
5.6000000000e-02, -2.3069526886e-07, -3.3922907162e-07, 7.6000000000e-01, 2.6771921985e-29, -9.3000000000e-02, 7.6651544369e-39, -1.8309675063e-15, 9.3000000000e-02, 1.9012356923e-39, 9.3734805697e-06, 1.8672554396e-05, -8.0268323283e-06, -1.2720132630e-05, 
5.7000000000e-02, -2.3872210119e-07, -3.5194920425e-07, 7.6000000000e-01, 3.1636976028e-29, -9.3000000000e-02, 7.5316050140e-39, -1.7372068178e-15, 9.3000000000e-02, 2.3336127125e-39, 9.3210986649e-06, 1.8728454667e-05, -8.1517697929e-06, -1.2969537934e-05, 
5.8000000000e-02, -2.4687387098e-07, -3.6491874218e-07, 7.6000000000e-01, 3.6312898726e-29, -9.3000000000e-02, 7.3440747069e-39, -1.6424581515e-15, 9.3000000000e-02, 2.7530673293e-39, 9.2688376244e-06, 1.8784600306e-05, -8.2761286741e-06, -1.3219844001e-05, 
5.9000000000e-02, -2.5514999965e-07, -3.7813858618e-07, 7.6000000000e-01, 4.0789663277e-29, -9.3000000000e-02, 7.1033948430e-39, -1.5468686086e-15, 9.3000000000e-02, 3.1534317409e-39, 9.2166967377e-06, 1.8840992011e-05, -8.3999121777e-06, -1.3471057314e-05, 
6.0000000000e-02, -2.6354991183e-07, -3.9160964350e-07, 7.6000000000e-01, 4.5057805456e-29, -9.3000000000e-02, 6.8106146411e-39, -1.4505825510e-15, 9.3000000000e-02, 3.5282112546e-39, 9.1646752953e-06, 1.8897630481e-05, -8.5231234925e-06, -1.3723184373e-05, 
6.1000000000e-02, -2.7207303532e-07, -4.0533282787e-07, 7.6000000000e-01, 4.9108423612e-29, -9.3000000000e-02, 6.4670012118e-39, -1.3537416015e-15, 9.3000000000e-02, 3.8705842872e-39, 9.1127725891e-06, 1.8954516420e-05, -8.6457657909e-06, -1.3976231702e-05, 
6.2000000000e-02, -2.8071880111e-07, -4.1930905957e-07, 7.6000000000e-01, 5.2933178670e-29, -9.3000000000e-02, 6.0740395569e-39, -1.2564846437e-15, 9.3000000000e-02, 4.1734023651e-39, 9.0609879120e-06, 1.9011650534e-05, -8.7678422280e-06, -1.4230205845e-05, 
6.3000000000e-02, -2.8948664334e-07, -4.3353926542e-07, 7.6000000000e-01, 5.6524294132e-29, -9.3000000000e-02, 5.6334325700e-39, -1.1589478222e-15, 9.3000000000e-02, 4.4291901237e-39, 9.0093205580e-06, 1.9069033530e-05, -8.8893559429e-06, -1.4485113366e-05, 
6.4000000000e-02, -2.9837599928e-07, -4.4802437878e-07, 7.6000000000e-01, 5.9874556076e-29, -9.3000000000e-02, 5.1471010358e-39, -1.0612645423e-15, 9.3000000000e-02, 4.6301453081e-39, 8.9577698224e-06, 1.9126666119e-05, -9.0103100574e-06, -1.4740960852e-05, 
6.5000000000e-02, -3.0738630934e-07, -4.6276533964e-07, 7.6000000000e-01, 6.2977313154e-29, -9.3000000000e-02, 4.6171836311e-39, -9.6356547010e-16, 9.3000000000e-02, 4.7681566528e-39, 8.9063350015e-06, 1.9184549013e-05, -9.1307076773e-06, -1.4997754912e-05, 
6.6000000000e-02, -3.1651701702e-07, -4.7776309455e-07, 7.6000000000e-01, 6.5826476596e-29, -9.3000000000e-02, 4.0460369235e-39, -8.6597853267e-16, 9.3000000000e-02, 4.8353183666e-39, 8.8550153928e-06, 1.9242682928e-05, -9.2505518916e-06, -1.5255502175e-05, 
6.7000000000e-02, -3.2576756891e-07, -4.9301859672e-07, 7.6000000000e-01, 6.8416520208e-29, -9.3000000000e-02, 3.4362353728e-39, -7.6862891788e-16, 9.3000000000e-02, 4.8249025760e-39, 8.8038102947e-06, 1.9301068581e-05, -9.3698457728e-06, -1.5514209294e-05, 
6.8000000000e-02, -3.3513741468e-07, -5.0853280602e-07, 7.6000000000e-01, 7.0742480370e-29, -9.3000000000e-02, 2.7905713297e-39, -6.7163907444e-16, 9.3000000000e-02, 4.7315535789e-39, 8.7527190071e-06, 1.9359706693e-05, -9.4885923772e-06, -1.5773882941e-05, 
6.9000000000e-02, -3.4462600706e-07, -5.2430668896e-07, 7.6000000000e-01, 7.2799956039e-29, -9.3000000000e-02, 2.1120550368e-39, -5.7512871191e-16, 9.3000000000e-02, 4.5512883534e-39, 8.7017408306e-06, 1.9418597987e-05, -9.6067947447e-06, -1.6034529811e-05, 
7.0000000000e-02, -3.5423280181e-07, -5.4034121877e-07, 7.6000000000e-01, 7.4585108749e-29, -9.3000000000e-02, 1.4039146282e-39, -4.7921480069e-16, 9.3000000000e-02, 4.2814965580e-39, 8.6508750671e-06, 1.9477743187e-05, -9.7244558987e-06, -1.6296156624e-05, 
7.1000000000e-02, -3.6395725770e-07, -5.5663737539e-07, 7.6000000000e-01, 7.6094662608e-29, -9.3000000000e-02, 6.6959612917e-40, -3.8401157203e-16, 9.3000000000e-02, 3.9209405312e-39, 8.6001210197e-06, 1.9537143022e-05, -9.8415788467e-06, -1.6558770118e-05, 
7.2000000000e-02, -3.7379883655e-07, -5.7319614551e-07, 7.6000000000e-01, 7.7325904302e-29, -9.3000000000e-02, 8.7236543149e-41, -2.8963051802e-16, 9.3000000000e-02, 3.4697552919e-39, 8.5494779923e-06, 1.9596798222e-05, -9.9581665798e-06, -1.6822377055e-05, 
7.3000000000e-02, -3.8375700313e-07, -5.9001852257e-07, 7.6000000000e-01, 7.8276683090e-29, -9.3000000000e-02, 8.6270158029e-40, -1.9618039160e-16, 9.3000000000e-02, 2.9294485393e-39, 8.4989452900e-06, 1.9656709519e-05, -1.0074222073e-05, -1.7086984221e-05, 
7.4000000000e-02, -3.9383122520e-07, -6.0710550679e-07, 7.6000000000e-01, 7.8945410810e-29, -9.3000000000e-02, 1.6526992822e-39, -1.0376720656e-16, 9.3000000000e-02, 2.3029006527e-39, 8.4485222190e-06, 1.9716877648e-05, -1.0189748285e-05, -1.7352598423e-05, 
7.5000000000e-02, -4.0402097349e-07, -6.2445810521e-07, 7.6000000000e-01, 7.9331061875e-29, -9.3000000000e-02, 2.4529120575e-39, -1.2494237518e-17, 9.3000000000e-02, 1.5943646918e-39, 8.3982080865e-06, 1.9777303348e-05, -1.0304748159e-05, -1.7619226491e-05, 
7.6000000000e-02, -4.1432572165e-07, -6.4207733170e-07, 7.6000000000e-01, 7.9433173272e-29, -9.3000000000e-02, 3.2588044230e-39, 7.7537980045e-17, 9.3000000000e-02, 8.0946639651e-40, 8.3480022007e-06, 1.9837987359e-05, -1.0419224623e-05, -1.7886875278e-05, 
7.7000000000e-02, -4.2474494627e-07, -6.5996420698e-07, 7.6000000000e-01, 7.9251844567e-29, -9.3000000000e-02, 4.0656230042e-39, 1.6623164981e-16, 9.3000000000e-02, 4.4795813145e-41, 8.2979038711e-06, 1.9898930424e-05, -1.0533180586e-05, -1.8155551659e-05, 
7.8000000000e-02, -4.3527812686e-07, -6.7811975864e-07, 7.6000000000e-01, 7.8787737899e-29, -9.3000000000e-02, 4.8683965351e-39, 2.5349171462e-16, 9.3000000000e-02, 9.6005083674e-40, 8.2479124078e-06, 1.9960133287e-05, -1.0646618944e-05, -1.8425262534e-05, 
7.9000000000e-02, -4.4592474580e-07, -6.9654502117e-07, 7.6000000000e-01, 7.8042077986e-29, -9.3000000000e-02, 5.6619358582e-39, 3.3922585645e-16, 9.3000000000e-02, 1.9265548937e-39, 8.1980271224e-06, 2.0021596697e-05, -1.0759542576e-05, -1.8696014826e-05, 
8.0000000000e-02, -4.5668428838e-07, -7.1524103600e-07, 7.6000000000e-01, 7.7016652119e-29, -9.3000000000e-02, 6.4408339244e-39, 4.2334449646e-16, 9.3000000000e-02, 2.9331915230e-39, 8.1482473271e-06, 2.0083321405e-05, -1.0871954347e-05, -1.8967815478e-05, 
8.1000000000e-02, -4.6755624272e-07, -7.3420885148e-07, 7.6000000000e-01, 7.5713810166e-29, -9.3000000000e-02, 7.1994657931e-39, 5.0576079495e-16, 9.3000000000e-02, 3.9674715837e-39, 8.0985723353e-06, 2.0145308164e-05, -1.0983857104e-05, -1.9240671462e-05, 
8.2000000000e-02, -4.7854009983e-07, -7.5344952294e-07, 7.6000000000e-01, 7.4136464572e-29, -9.3000000000e-02, 7.9319886323e-39, 5.8639065138e-16, 9.3000000000e-02, 5.0155332544e-39, 8.0490014615e-06, 2.0207557729e-05, -1.1095253679e-05, -1.9514589769e-05, 
8.3000000000e-02, -4.8963535351e-07, -7.7296411271e-07, 7.6000000000e-01, 7.2288090357e-29, -9.3000000000e-02, 8.6323417185e-39, 6.6515270434e-16, 9.3000000000e-02, 6.0621420333e-39, 7.9995340211e-06, 2.0270070858e-05, -1.1206146888e-05, -1.9789577415e-05, 
8.4000000000e-02, -5.0084150039e-07, -7.9275369012e-07, 7.6000000000e-01, 7.0172725117e-29, -9.3000000000e-02, 9.2942464365e-39, 7.4196833162e-16, 9.3000000000e-02, 7.0906907388e-39, 7.9501693304e-06, 2.0332848312e-05, -1.1316539533e-05, -2.0065641442e-05, 
8.5000000000e-02, -5.1215803993e-07, -8.1281933156e-07, 7.6000000000e-01, 6.7794969023e-29, -9.3000000000e-02, 9.9112062798e-39, 8.1676165012e-16, 9.3000000000e-02, 8.0831995086e-39, 7.9009067067e-06, 2.0395890856e-05, -1.1426434400e-05, -2.0342788913e-05, 
8.6000000000e-02, -5.2358447433e-07, -8.3316212048e-07, 7.6000000000e-01, 6.5159984823e-29, -9.3000000000e-02, 1.0476506850e-38, 8.8945951593e-16, 9.3000000000e-02, 9.0203158004e-39, 7.8517454685e-06, 2.0459199253e-05, -1.1535834258e-05, -2.0621026916e-05, 
8.7000000000e-02, -5.3512030859e-07, -8.5378314739e-07, 7.6000000000e-01, 6.2273497841e-29, -9.3000000000e-02, 1.0983215858e-38, 9.5999152427e-16, 9.3000000000e-02, 9.8813143916e-39, 7.8026849351e-06, 2.0522774275e-05, -1.1644741862e-05, -2.0900362564e-05, 
8.8000000000e-02, -5.4676505045e-07, -8.7468350996e-07, 7.6000000000e-01, 5.9141795978e-29, -9.3000000000e-02, 1.1424183123e-38, 1.0282900095e-15, 9.3000000000e-02, 1.0644097379e-38, 7.7537244266e-06, 2.0586616690e-05, -1.1753159951e-05, -2.1180802994e-05, 
8.9000000000e-02, -5.5851821040e-07, -8.9586431295e-07, 7.6000000000e-01, 5.5771729707e-29, -9.3000000000e-02, 1.1792040571e-38, 1.0942900452e-15, 9.3000000000e-02, 1.1285194180e-38, 7.7048632643e-06, 2.0650727274e-05, -1.1861091249e-05, -2.1462355367e-05, 
9.0000000000e-02, -5.7037930165e-07, -9.1732666832e-07, 7.6000000000e-01, 5.2170712081e-29, -9.3000000000e-02, 1.2079203359e-38, 1.1579294441e-15, 9.3000000000e-02, 1.1779766808e-38, 7.6561007705e-06, 2.0715106803e-05, -1.1968538465e-05, -2.1745026869e-05, 
